Lat,Long,Date,Speed (m/s),Course,HR,Distance (m)
55.522953823533065,8.33827342645562,2021-10-15T16:08:04+02:00,9.955263137817383,248.53309861248903,181.0,20470.55738457948
55.52292444530582,8.338132138503406,2021-10-15T16:08:05+02:00,10.012825965881348,246.39688864767584,181.0,20461.053124774484
55.52289234500209,8.337994592439127,2021-10-15T16:08:06+02:00,10.024669647216797,243.39381839416131,181.0,20451.659345308606
55.522848936287374,8.337866525217603,2021-10-15T16:08:07+02:00,10.024669647216797,243.43851515208988,181.0,20442.23684520153
55.52280120675105,8.337725211253371,2021-10-15T16:08:08+02:00,10.05515193939209,242.98922530848643,181.0,20431.8493697524
55.522765744745506,8.337581701461238,2021-10-15T16:08:09+02:00,10.37077808380127,241.89251549383582,181.0,20421.962776350454
55.52271844956811,8.337446959866686,2021-10-15T16:08:10+02:00,10.832086563110352,241.04718396139836,181.0,20411.955262761185
55.52266499071202,8.337297513418257,2021-10-15T16:08:11+02:00,10.832086563110352,239.97033633685416,181.0,20400.79648209293
55.52260168148735,8.337139147632431,2021-10-15T16:08:12+02:00,11.165128707885742,240.18846525818768,181.0,20388.56016336534
55.52254427306881,8.336980330557397,2021-10-15T16:08:13+02:00,11.53254222869873,235.50505918582328,179.0,20376.66608425397
55.52248496694087,8.336842034307578,2021-10-15T16:08:14+02:00,11.53254222869873,229.8670931958146,179.0,20365.716542205475
55.52241866243864,8.336704054754886,2021-10-15T16:08:15+02:00,11.231852531433105,224.7944073218945,179.0,20354.295527954506
55.52232537422563,8.33662504007502,2021-10-15T16:08:16+02:00,11.127898216247559,221.90889828437423,179.0,20342.77267715493
55.522233108897154,8.336557870371038,2021-10-15T16:08:17+02:00,10.954984664916992,218.82304613811914,179.0,20331.658899489874
55.52214443165108,8.336560055747295,2021-10-15T16:08:18+02:00,9.309626579284668,216.63554145263916,179.0,20321.785220155034
55.52205562279382,8.33657154956327,2021-10-15T16:08:19+02:00,9.935830116271973,192.85528163075594,179.0,20311.871238562664
55.52198942450868,8.33668897803496,2021-10-15T16:08:20+02:00,9.309626579284668,151.59846651539934,179.0,20301.415316746825
55.521939035764014,8.33682799090865,2021-10-15T16:08:21+02:00,9.061896324157715,124.60652880237106,175.0,20290.99608057454
55.52194071627531,8.336938209542051,2021-10-15T16:08:22+02:00,4.70500373840332,82.41824663895397,175.0,20284.032168475682
55.52196819697226,8.3370356505126,2021-10-15T16:08:23+02:00,4.70500373840332,39.23108346036837,175.0,20277.15926602003
55.52200308445441,8.337089757640895,2021-10-15T16:08:24+02:00,3.2449116706848145,52.67289574695347,175.0,20271.98576496324
55.522024658768146,8.337164719956963,2021-10-15T16:08:25+02:00,2.934858798980713,66.34318469146469,175.0,20266.676729989187
55.52204578002702,8.337225366399613,2021-10-15T16:08:26+02:00,2.934858798980713,64.05108248903512,175.0,20262.182102523704
55.52207059709755,8.337277080380462,2021-10-15T16:08:27+02:00,3.7638745307922363,63.118713856004184,175.0,20257.903978166985
55.52209273734538,8.337342377788769,2021-10-15T16:08:28+02:00,4.201911449432373,64.31795847047502,175.0,20253.099315017884
55.52211371845181,8.337405175045093,2021-10-15T16:08:29+02:00,4.201911449432373,64.2133063120121,176.0,20248.49630741559
55.52213503384156,8.337475188955924,2021-10-15T16:08:30+02:00,4.559903144836426,53.810958941933926,176.0,20243.47770546949
55.52216760902461,8.337542552614648,2021-10-15T16:08:31+02:00,5.200284004211426,47.5414873216442,176.0,20237.887065937644
55.522207159172055,8.337617132370923,2021-10-15T16:08:32+02:00,5.993002891540527,48.2640393735615,176.0,20231.439052614827
55.522254019865535,8.337697538778837,2021-10-15T16:08:33+02:00,6.200970649719238,47.94221793534343,176.0,20224.158297742855
55.52229693068248,8.337761926600109,2021-10-15T16:08:34+02:00,6.123366355895996,45.43489305707218,176.0,20217.88440054296
55.52233818077405,8.337824480635074,2021-10-15T16:08:35+02:00,6.123366355895996,40.868553011987224,176.0,20211.82628745679
55.52238060275798,8.337871574608018,2021-10-15T16:08:36+02:00,6.164074420928955,27.477770776238575,176.0,20206.244726680703
55.52243630179066,8.337913004693169,2021-10-15T16:08:37+02:00,6.992201328277588,36.84742940230395,176.0,20199.514091485293
55.52249417616751,8.33798872824812,2021-10-15T16:08:38+02:00,6.992201328277588,44.438221608100164,176.0,20191.48970909423
